timestep	volume	lx	ly	lz	potential_energy	kinetic_energy	temperature	pressure
27900	2141.657731	12.88991406	12.88991406	12.88991406	-7379.432879	2715.342673	0.9055670078	0.9367928942
28000	2124.519025	12.8554379	12.8554379	12.8554379	-7496.127101	2545.574869	0.8489494312	0.7845243491
28100	2103.078309	12.81204577	12.81204577	12.81204577	-7641.058493	2408.725101	0.803310022	0.7281535285
28200	2055.351974	12.71438627	12.71438627	12.71438627	-7875.683487	2376.635645	0.7926081858	0.6349801567
28300	1981.889091	12.5610646	12.5610646	12.5610646	-8092.188008	2358.979819	0.7867199664	1.105219051
28400	1954.599522	12.50314486	12.50314486	12.50314486	-8266.60012	2282.284533	0.7611420819	1.017285332
28500	1961.644331	12.51814821	12.51814821	12.51814821	-8341.791947	2101.204293	0.7007518068	0.6847328629
28600	1934.204494	12.45950521	12.45950521	12.45950521	-8512.54767	2055.203756	0.685410624	0.6851909086
28700	1881.150485	12.34452868	12.34452868	12.34452868	-8712.774605	2076.54617	0.6925283208	0.9936701244
28800	1862.020722	12.30254144	12.30254144	12.30254144	-8843.458586	2029.084302	0.6766997839	0.9786906043
28900	1868.988478	12.31786787	12.31786787	12.31786787	-8914.90196	1928.027371	0.6429972891	0.5880524759
29000	1848.123343	12.27185789	12.27185789	12.27185789	-9034.871753	1913.581312	0.6381795272	0.7316585574
29100	1812.312107	12.19207608	12.19207608	12.19207608	-9104.24453	1883.887468	0.6282766277	1.225203234
29200	1814.305727	12.19654504	12.19654504	12.19654504	-9184.446753	1866.755564	0.6225631362	0.8568869949
29300	1826.454481	12.22370755	12.22370755	12.22370755	-9175.865161	1778.95548	0.5932818009	0.6620879347
29400	1811.664347	12.19062333	12.19062333	12.19062333	-9234.460861	1797.614997	0.5995047512	0.80960924
29500	1794.823139	12.15273105	12.15273105	12.15273105	-9325.360701	1874.751496	0.6252297801	0.9555753983
29600	1800.557254	12.16565917	12.16565917	12.16565917	-9361.050916	1907.032776	0.6359955899	0.6834275316
29700	1808.729736	12.18403748	12.18403748	12.18403748	-9287.738184	1849.867659	0.6169310184	0.8368269275
29800	1815.66647	12.19959344	12.19959344	12.19959344	-9231.837672	1835.801157	0.6122398388	0.912091334
29900	1823.64747	12.21744229	12.21744229	12.21744229	-9254.285825	1923.942562	0.6416350049	0.7127675635
30000	1829.640645	12.23081132	12.23081132	12.23081132	-9182.980415	1939.818195	0.6469295298	0.8327516806
30100	1840.818441	12.25566794	12.25566794	12.25566794	-9116.867255	1982.701742	0.6612311961	0.8246968899
30200	1851.891985	12.28019371	12.28019371	12.28019371	-9056.17171	2053.788964	0.6849387907	0.7644560888
30300	1867.510222	12.31461946	12.31461946	12.31461946	-8884.153749	2029.317106	0.6767774239	0.9430962402
30400	1891.427954	12.36696887	12.36696887	12.36696887	-8801.613012	2106.483483	0.7025124174	0.8133378211
30500	1917.912226	12.42442339	12.42442339	12.42442339	-8728.621283	2215.653413	0.738920598	0.6048137409
30600	1935.745818	12.4628139	12.4628139	12.4628139	-8566.14808	2254.393465	0.7518404087	0.9082140388
30700	1955.129726	12.50427529	12.50427529	12.50427529	-8412.158035	2314.756821	0.7719715927	1.02202963
30800	1998.658941	12.59639382	12.59639382	12.59639382	-8281.497146	2392.053135	0.7977499201	0.7719957901
30900	2036.976822	12.67638329	12.67638329	12.67638329	-8118.952905	2452.598023	0.817941645	0.6412289205
31000	2049.462202	12.70222996	12.70222996	12.70222996	-8031.276301	2601.841094	0.8677142218	0.7170096273
31100	2068.176404	12.74077539	12.74077539	12.74077539	-7862.925909	2666.528395	0.889287442	1.042608342
31200	2126.519045	12.85947067	12.85947067	12.85947067	-7665.929509	2670.079873	0.8904718604	0.7882285296
31300	2172.210218	12.9509199	12.9509199	12.9509199	-7512.75688	2713.473868	0.9049437611	0.5933357044
31400	2191.187278	12.98852494	12.98852494	12.98852494	-7413.808186	2807.183525	0.9361959395	0.8023600489
31500	2207.021545	13.01973638	13.01973638	13.01973638	-7357.154059	2926.039642	0.9758344645	0.8010884745
31600	2232.907529	13.07044115	13.07044115	13.07044115	-7208.446026	2913.439002	0.9716321501	0.8994406407
31700	2274.651441	13.15138885	13.15138885	13.15138885	-7124.40942	2923.8097	0.9750907788	0.6574503664
31800	2282.576359	13.16664435	13.16664435	13.16664435	-7050.510672	2931.215192	0.977560511	0.7819046541
31900	2263.813164	13.13046764	13.13046764	13.13046764	-7063.1047	3000.517925	1.000672978	0.8995077874
32000	2250.834398	13.10532658	13.10532658	13.10532658	-7092.257635	3042.077874	1.014533225	0.9672851585
32100	2270.409729	13.14320897	13.14320897	13.14320897	-7078.324428	2973.15501	0.9915474436	0.812843785
32200	2294.152426	13.18886501	13.18886501	13.18886501	-7041.374485	2844.94273	0.9487886376	0.5154473002
32300	2268.992339	13.14047335	13.14047335	13.14047335	-7128.247648	2837.461233	0.9462935579	0.7059874694
32400	2225.086369	13.05516277	13.05516277	13.05516277	-7206.43244	2808.045954	0.9364835598	0.8983873628
32500	2184.327487	12.97495669	12.97495669	12.97495669	-7365.000195	2827.683164	0.943032571	0.852708631
32600	2153.577524	12.91378356	12.91378356	12.91378356	-7501.974353	2794.606203	0.9320014017	0.7857918477
32700	2133.594012	12.87371611	12.87371611	12.87371611	-7596.442702	2695.382874	0.8989104132	0.7774906001
32800	2125.180966	12.8567729	12.8567729	12.8567729	-7666.232517	2552.76537	0.8513474637	0.6882153006
32900	2097.050942	12.79979439	12.79979439	12.79979439	-7797.146111	2479.813207	0.8270179111	0.6816199213
33000	2050.410946	12.70418971	12.70418971	12.70418971	-7994.972221	2484.908441	0.8287171724	0.8111088884
33100	2016.697909	12.63417678	12.63417678	12.63417678	-8131.344672	2420.759157	0.8073233806	0.8686743342
33200	1995.837831	12.59046442	12.59046442	12.59046442	-8256.531948	2342.439647	0.7812038175	0.8018566856
33300	1970.359979	12.53666033	12.53666033	12.53666033	-8437.050435	2327.332752	0.7761656669	0.7137939712
33400	1945.549993	12.48381905	12.48381905	12.48381905	-8569.146219	2273.245417	0.7581275363	0.824311732
33500	1925.587468	12.44097499	12.44097499	12.44097499	-8659.249785	2188.784698	0.7299598791	0.7428069145
33600	1906.424872	12.3995683	12.3995683	12.3995683	-8816.317373	2184.145203	0.7284126074	0.7867464999
33700	1889.984969	12.36382312	12.36382312	12.36382312	-8871.301203	2090.502509	0.6971827609	0.8344360332
33800	1877.485106	12.33650579	12.33650579	12.33650579	-8975.698436	2063.119742	0.6880506061	0.7874291121
33900	1868.247556	12.31623994	12.31623994	12.31623994	-9021.541074	1993.57222	0.6648565015	0.9048748294
34000	1859.712021	12.29745474	12.29745474	12.29745474	-9101.694667	1977.654655	0.6595479924	0.7819840761
34100	1847.511247	12.27050293	12.27050293	12.27050293	-9161.298304	1962.298018	0.6544265527	0.7732129213
34200	1831.839104	12.23570812	12.23570812	12.23570812	-9283.676497	2033.949125	0.6783222027	0.7625644391
34300	1831.147754	12.23416865	12.23416865	12.23416865	-9282.478516	1989.977743	0.6636577432	0.7508601182
34400	1835.089515	12.24294085	12.24294085	12.24294085	-9243.411162	1928.517362	0.6431607009	0.7899138282
34500	1831.273835	12.23444943	12.23444943	12.23444943	-9237.036498	1922.801237	0.6412543728	1.037033908
34600	1841.399618	12.25695758	12.25695758	12.25695758	-9255.918024	1953.660762	0.6515460272	0.7357725848
34700	1846.180226	12.26755551	12.26755551	12.26755551	-9204.474434	1939.856431	0.6469422815	0.7387880208
34800	1842.05952	12.25842158	12.25842158	12.25842158	-9262.837107	2058.747799	0.6865925626	0.7216809092
34900	1850.432262	12.2769663	12.2769663	12.2769663	-9184.169575	2053.5346	0.6848539602	0.8825308419
35000	1877.216353	12.33591712	12.33591712	12.33591712	-9073.578574	2026.104142	0.6757059001	0.6744249089
35100	1883.467639	12.34959516	12.34959516	12.34959516	-8987.031724	2052.370419	0.684465706	0.9054178536
35200	1886.366139	12.35592691	12.35592691	12.35592691	-9012.750048	2209.753721	0.7369530502	0.7188170564
35300	1899.329163	12.38416545	12.38416545	12.38416545	-8895.470851	2235.978838	0.7456991289	0.8813679555
35400	1924.633839	12.43892089	12.43892089	12.43892089	-8775.479145	2262.475533	0.754535779	0.8892222564
35500	1956.688428	12.50759736	12.50759736	12.50759736	-8611.961071	2256.135464	0.7524213652	0.754329501
35600	1976.089401	12.54879996	12.54879996	12.54879996	-8536.505591	2351.892127	0.7843562205	0.7562361873
35700	1991.63132	12.5816128	12.5816128	12.5816128	-8420.715351	2416.038327	0.8057489835	0.8164881599
35800	2013.452634	12.62739616	12.62739616	12.62739616	-8319.981836	2499.026989	0.8334257091	0.8117979403
35900	2036.599134	12.67559978	12.67559978	12.67559978	-8149.542671	2509.957839	0.8370711487	1.035267807
36000	2072.701327	12.75006039	12.75006039	12.75006039	-8058.165	2585.415178	0.8622361773	0.7044253401
36100	2092.00508	12.78951999	12.78951999	12.78951999	-7951.555825	2647.517311	0.8829472441	0.8583090402
36200	2117.837739	12.84194762	12.84194762	12.84194762	-7828.369023	2677.664836	0.8930014461	0.7346430458
36300	2132.796035	12.87211096	12.87211096	12.87211096	-7777.617967	2770.181662	0.9238558153	0.6921767647
36400	2146.518683	12.89965883	12.89965883	12.89965883	-7742.559838	2860.718608	0.9540498942	0.7748747078
36500	2180.234246	12.96684698	12.96684698	12.96684698	-7557.579404	2766.943096	0.9227757532	0.6899470852
36600	2190.871614	12.9879012	12.9879012	12.9879012	-7533.020926	2821.511637	0.9409743663	0.7295445027
36700	2187.818131	12.98186452	12.98186452	12.98186452	-7518.003279	2867.256809	0.956230385	0.8350007511
36800	2199.283666	13.00450271	13.00450271	13.00450271	-7443.44564	2814.392208	0.938600036	0.8068761852
36900	2209.247541	13.02411214	13.02411214	13.02411214	-7439.327178	2807.348208	0.9362508615	0.6563369798
37000	2190.779997	12.98772015	12.98772015	12.98772015	-7470.538907	2824.046341	0.9418196901	0.7718674879
37100	2169.485346	12.94550232	12.94550232	12.94550232	-7507.390132	2823.652048	0.9416881933	0.9718227395
37200	2177.435109	12.96129535	12.96129535	12.96129535	-7526.75349	2759.616825	0.9203324414	0.7555958912
37300	2184.935022	12.97615951	12.97615951	12.97615951	-7567.953123	2699.015705	0.9001219626	0.515840825
37400	2151.613214	12.90985609	12.90985609	12.90985609	-7613.120542	2645.669388	0.8823309616	0.8992003094
37500	2115.007749	12.836225	12.836225	12.836225	-7759.918902	2685.729295	0.8956909437	0.9541053487
37600	2102.150126	12.81016065	12.81016065	12.81016065	-7834.60925	2618.38997	0.8732332734	0.8234069799
37700	2094.938773	12.79549559	12.79549559	12.79549559	-7949.736765	2578.542671	0.8599441957	0.5789537829
37800	2072.607031	12.74986704	12.74986704	12.74986704	-7972.619461	2452.509832	0.8179122334	0.7619572244
37900	2037.295299	12.6770439	12.6770439	12.6770439	-8124.888322	2457.945362	0.8197249833	0.7941826802
38000	2005.9398	12.61167097	12.61167097	12.61167097	-8256.71786	2442.022884	0.8144148353	0.9319163635
38100	1990.432206	12.57908727	12.57908727	12.57908727	-8368.451063	2395.11815	0.7987721028	0.860753762
38200	1979.607832	12.55624326	12.55624326	12.55624326	-8425.043769	2294.810275	0.765319418	0.8091279097
38300	1961.619809	12.51809605	12.51809605	12.51809605	-8559.242378	2283.069133	0.7614037464	0.7955594846
38400	1936.067464	12.46350414	12.46350414	12.46350414	-8729.294189	2318.600197	0.7732533592	0.7412964836
38500	1923.423268	12.43631237	12.43631237	12.43631237	-8745.490395	2202.950516	0.7346841808	0.8301270893
38600	1916.708784	12.42182417	12.42182417	12.42182417	-8776.603991	2108.770292	0.7032750681	0.8139962776
38700	1902.400624	12.39083746	12.39083746	12.39083746	-8927.144241	2153.480414	0.7181858976	0.7526826098
38800	1889.259078	12.36224005	12.36224005	12.36224005	-8969.44495	2106.480669	0.7025114787	0.8694220056
38900	1875.159969	12.33141104	12.33141104	12.33141104	-9020.725276	2080.168564	0.6937363896	0.9191565989
39000	1870.882595	12.32202763	12.32202763	12.32202763	-9094.798949	2087.726559	0.6962569814	0.9326381911
39100	1874.512974	12.32999263	12.32999263	12.32999263	-9158.140967	2092.662678	0.6979031776	0.5542895468
39200	1865.654258	12.31053861	12.31053861	12.31053861	-9130.292445	2033.584392	0.6782005641	0.8464218172
39300	1859.002294	12.29589017	12.29589017	12.29589017	-9203.123011	2089.634153	0.6968931643	0.8383026303
39400	1858.622951	12.29505376	12.29505376	12.29505376	-9220.488948	2099.280723	0.7001102962	0.8296919538
39500	1867.302677	12.31416325	12.31416325	12.31416325	-9163.311403	2043.78227	0.6816015576	0.8188776316
39600	1871.391883	12.32314562	12.32314562	12.32314562	-9146.272954	2047.252784	0.682758974	0.8174180882
39700	1871.502766	12.323389	12.323389	12.323389	-9174.752122	2115.806295	0.7056215758	0.6972180005
39800	1874.562349	12.33010088	12.33010088	12.33010088	-9114.066039	2107.963473	0.7030059939	0.9381777798
39900	1894.06943	12.37272323	12.37272323	12.37272323	-9093.98196	2145.11499	0.715396028	0.6440472286
40000	1899.08362	12.38363176	12.38363176	12.38363176	-9006.317906	2137.75069	0.7129400332	0.7575549879
40100	1897.734233	12.38069802	12.38069802	12.38069802	-8997.773053	2227.001636	0.7427052314	0.8614406554
40200	1911.731395	12.41106235	12.41106235	12.41106235	-8919.694157	2248.918891	0.7500146378	0.7773284858
40300	1933.415979	12.45781186	12.45781186	12.45781186	-8808.953122	2244.644852	0.7485892452	0.7892259636
40400	1951.520451	12.49657602	12.49657602	12.49657602	-8755.61095	2310.666949	0.7706076202	0.7422348366
40500	1960.778634	12.51630647	12.51630647	12.51630647	-8684.730382	2369.097817	0.7900943195	0.7459180325
40600	1972.582321	12.54137187	12.54137187	12.54137187	-8537.279808	2355.407279	0.7855285239	0.9660300758
40700	1992.45073	12.58333804	12.58333804	12.58333804	-8504.66843	2452.764978	0.8179973247	0.7370974053
40800	2005.306174	12.61034293	12.61034293	12.61034293	-8433.311578	2517.233926	0.8394977243	0.7288587543
40900	2019.835727	12.64072597	12.64072597	12.64072597	-8286.62887	2499.042206	0.833430784	0.9409829321
41000	2047.013682	12.69716944	12.69716944	12.69716944	-8227.337096	2559.117912	0.853466037	0.7250326628
41100	2062.720231	12.72956147	12.72956147	12.72956147	-8147.74483	2596.958247	0.8660857918	0.7333456967
41200	2068.359789	12.74115196	12.74115196	12.74115196	-8030.476273	2592.146378	0.8644810333	1.030370034
41300	2098.111202	12.8019512	12.8019512	12.8019512	-8000.362455	2649.336667	0.8835539993	0.7895310747
41400	2126.445852	12.85932313	12.85932313	12.85932313	-7921.374877	2642.541589	0.8812878402	0.5537917605
41500	2122.865022	12.85210092	12.85210092	12.85210092	-7921.223151	2718.616374	0.9066587873	0.6774467812
41600	2101.728383	12.80930391	12.80930391	12.80930391	-7869.447418	2742.718787	0.914696944	1.012092814
41700	2116.818389	12.83988695	12.83988695	12.83988695	-7813.185567	2712.8872	0.9047481073	0.9568581786
41800	2147.518093	12.90166053	12.90166053	12.90166053	-7762.055341	2659.395262	0.8869085415	0.6795308417
41900	2154.146985	12.91492171	12.91492171	12.91492171	-7768.700915	2660.482174	0.887271027	0.6038857999
42000	2123.162559	12.85270133	12.85270133	12.85270133	-7806.056811	2694.889992	0.8987460371	0.8944679626
42100	2100.675865	12.80716531	12.80716531	12.80716531	-7870.601609	2734.984767	0.9121176479	0.902558666
42200	2104.892236	12.81572822	12.81572822	12.81572822	-7842.898754	2647.305136	0.8828764834	0.8437816921
42300	2119.637469	12.84558427	12.84558427	12.84558427	-7876.877393	2599.428542	0.8669096354	0.5509883347
42400	2098.960129	12.80367759	12.80367759	12.80367759	-7964.471251	2612.896944	0.8714013487	0.6489231729
42500	2062.006273	12.72809263	12.72809263	12.72809263	-8049.853793	2624.763377	0.875358805	0.9334555686
42600	2054.641163	12.71292041	12.71292041	12.71292041	-8112.546478	2587.007416	0.8627671889	0.8274764412
42700	2059.839268	12.72363233	12.72363233	12.72363233	-8160.810713	2515.167211	0.8388084747	0.5775373594
42800	2039.540316	12.68169872	12.68169872	12.68169872	-8194.220505	2438.978733	0.8133996107	0.7904642683
42900	2016.445424	12.6336495	12.6336495	12.6336495	-8347.653824	2487.318231	0.8295208374	0.8320130452
43000	2010.843864	12.62194016	12.62194016	12.62194016	-8408.032469	2427.69459	0.8096363482	0.7681856331
43100	1997.611473	12.59419291	12.59419291	12.59419291	-8484.124816	2386.032851	0.7957421547	0.6915835016
43200	1970.824303	12.53764503	12.53764503	12.53764503	-8550.893962	2348.265096	0.7831466053	0.9928729668
43300	1954.004579	12.50187615	12.50187615	12.50187615	-8651.241649	2339.996775	0.7803891196	0.949103119
43400	1957.617864	12.50957744	12.50957744	12.50957744	-8702.467883	2275.498119	0.7588788124	0.6604876657
43500	1948.593524	12.49032537	12.49032537	12.49032537	-8761.507481	2236.165919	0.7457615206	0.6935898705
43600	1925.038249	12.43979206	12.43979206	12.43979206	-8854.304698	2244.904909	0.7486759743	0.8046740807
43700	1909.898158	12.40709392	12.40709392	12.40709392	-8907.136449	2220.091785	0.7404007953	0.9572703324
43800	1913.718996	12.41536206	12.41536206	12.41536206	-8982.260598	2215.321	0.7388097381	0.787402069
43900	1910.316701	12.40800017	12.40800017	12.40800017	-9026.662811	2193.761325	0.7316195849	0.731005186
44000	1899.657292	12.38487858	12.38487858	12.38487858	-8980.698955	2098.690709	0.6999135263	0.8911371263
44100	1890.565314	12.36508849	12.36508849	12.36508849	-9105.462958	2184.239146	0.7284439374	0.8128902906
44200	1892.122964	12.36848345	12.36848345	12.36848345	-9049.605558	2098.55306	0.6998676206	0.8808095918
44300	1894.159094	12.37291847	12.37291847	12.37291847	-9074.419825	2105.792852	0.7022820916	0.7741582703
44400	1890.992769	12.36602033	12.36602033	12.36602033	-9095.045603	2126.336684	0.7091334613	0.8493237597
44500	1891.866443	12.36792448	12.36792448	12.36792448	-9134.529307	2174.647375	0.7252450809	0.7715313175
44600	1897.303932	12.37976219	12.37976219	12.37976219	-9127.997812	2187.127641	0.7294072506	0.7131389406
44700	1899.232664	12.38395572	12.38395572	12.38395572	-9039.899248	2133.114657	0.711393916	0.8557666467
44800	1900.611374	12.38695162	12.38695162	12.38695162	-9053.128198	2191.364237	0.7308201556	0.8452721186
44900	1905.893422	12.39841599	12.39841599	12.39841599	-9033.897775	2227.094617	0.7427362406	0.7968680571
45000	1915.663603	12.41956589	12.41956589	12.41956589	-8987.318921	2242.796712	0.7479728906	0.7272631624
45100	1921.136424	12.43138172	12.43138172	12.43138172	-8888.608965	2218.621076	0.7399103138	0.7928084447
45200	1924.119871	12.43781353	12.43781353	12.43781353	-8896.783491	2308.248072	0.7698009243	0.7972318745
45300	1936.378014	12.46417049	12.46417049	12.46417049	-8816.336464	2310.497885	0.7705512373	0.9371908778
45400	1962.227181	12.5193879	12.5193879	12.5193879	-8765.271351	2340.386893	0.7805192238	0.7362169177
45500	1974.921878	12.54632809	12.54632809	12.54632809	-8697.716714	2366.98437	0.7893894849	0.7134661932
45600	1980.362919	12.55783952	12.55783952	12.55783952	-8591.87439	2359.85439	0.7870116357	0.9641142621
45700	1992.925581	12.5843376	12.5843376	12.5843376	-8591.788562	2458.502645	0.8199108369	0.6519655482
45800	1996.767981	12.59242002	12.59242002	12.59242002	-8503.829874	2470.259318	0.8238316884	0.8379531209
45900	2006.273317	12.61236989	12.61236989	12.61236989	-8475.944114	2539.416655	0.846895666	0.8169747649
46000	2024.056426	12.64952463	12.64952463	12.64952463	-8387.553467	2534.203615	0.845157117	0.8304042658
46100	2046.681718	12.69648304	12.69648304	12.69648304	-8308.293316	2529.310713	0.8435253336	0.7998497846
46200	2059.077506	12.72206367	12.72206367	12.72206367	-8208.023499	2502.478594	0.8345768199	0.8617201212
46300	2067.359148	12.73909697	12.73909697	12.73909697	-8179.527507	2539.635158	0.8469685369	0.7326857095
46400	2063.776819	12.73173459	12.73173459	12.73173459	-8168.497633	2591.306648	0.864200983	0.7810462636
46500	2048.90456	12.7010778	12.7010778	12.7010778	-8168.114785	2652.170933	0.8844992272	1.105641721
46600	2069.484497	12.74346095	12.74346095	12.74346095	-8133.346738	2637.307274	0.8795421959	0.8459155564
46700	2097.235766	12.80017042	12.80017042	12.80017042	-8023.881778	2532.835817	0.8447009561	0.7049404294
46800	2089.171954	12.78374392	12.78374392	12.78374392	-8022.566564	2543.035272	0.8481024751	0.7553388271
46900	2063.745469	12.73167012	12.73167012	12.73167012	-8120.549712	2651.170063	0.8841654372	0.9382009393
47000	2063.284048	12.73072119	12.73072119	12.73072119	-8185.920604	2696.042206	0.8991303004	0.7708197933
47100	2072.387145	12.74941614	12.74941614	12.74941614	-8136.251936	2607.178888	0.8694943766	0.7053952288
47200	2067.22203	12.73881532	12.73881532	12.73881532	-8148.412943	2574.573356	0.8586204289	0.7316274114
47300	2055.998568	12.71571941	12.71571941	12.71571941	-8226.795708	2602.878225	0.8680601049	0.7662201945
47400	2050.187292	12.70372778	12.70372778	12.70372778	-8254.363604	2564.201615	0.8551614524	0.7706206804
47500	2037.474444	12.67741547	12.67741547	12.67741547	-8300.005852	2539.03143	0.8467671938	0.8070769056
47600	2024.315867	12.65006508	12.65006508	12.65006508	-8347.896607	2508.368814	0.8365412085	0.8668670271
47700	2017.638575	12.63614083	12.63614083	12.63614083	-8401.725374	2475.28072	0.8255063265	0.7823432304
47800	2005.556419	12.61086746	12.61086746	12.61086746	-8445.392847	2430.066089	0.8104272433	0.8830467865
47900	1998.461798	12.59597965	12.59597965	12.59597965	-8538.38642	2432.70937	0.8113087778	0.7628176017
48000	1990.995761	12.58027434	12.58027434	12.58027434	-8578.167699	2380.115321	0.793768658	0.7724064333
48100	1976.693439	12.55007844	12.55007844	12.55007844	-8628.114543	2341.663853	0.7809450904	0.7649540081
48200	1956.563662	12.50733151	12.50733151	12.50733151	-8682.386218	2316.463888	0.7725408996	0.9291870529
48300	1951.602356	12.49675085	12.49675085	12.49675085	-8726.135724	2275.658842	0.7589324135	0.9401661691
48400	1957.061145	12.50839147	12.50839147	12.50839147	-8791.455504	2258.720595	0.7532835066	0.6643535336
48500	1941.603736	12.47537281	12.47537281	12.47537281	-8845.918307	2246.321083	0.7491482683	0.7136628984
48600	1912.227069	12.4121349	12.4121349	12.4121349	-8948.169539	2299.751462	0.7669673045	0.9837760837
48700	1913.855379	12.41565699	12.41565699	12.41565699	-8952.20206	2241.936037	0.7476858551	1.026235486
48800	1944.69913	12.4819989	12.4819989	12.4819989	-8971.622731	2195.389545	0.7321625965	0.369796979
48900	1927.402843	12.4448834	12.4448834	12.4448834	-9005.98043	2197.443284	0.7328475185	0.6244872879
49000	1888.292842	12.36013219	12.36013219	12.36013219	-9063.072228	2247.884326	0.7496696101	1.049358066
49100	1886.533872	12.35629312	12.35629312	12.35629312	-9146.984071	2311.708802	0.7709550783	0.8837744655
49200	1915.100608	12.41834911	12.41834911	12.41834911	-9031.897358	2164.011866	0.7216981379	0.6981854037
49300	1918.773993	12.42628398	12.42628398	12.42628398	-9037.015696	2165.833761	0.7223057399	0.7189034923
49400	1902.631211	12.39133806	12.39133806	12.39133806	-9088.757119	2231.849398	0.7443219603	0.8554413749
49500	1894.709471	12.37411673	12.37411673	12.37411673	-9113.056739	2278.219241	0.7597863067	0.8627180624
49600	1912.042843	12.41173629	12.41173629	12.41173629	-9056.67669	2234.676011	0.7452646359	0.7416989254
49700	1931.625296	12.45396463	12.45396463	12.45396463	-8983.280559	2185.894898	0.7289961308	0.4896405473
49800	1914.537879	12.41713266	12.41713266	12.41713266	-8984.422265	2239.569385	0.7468965768	0.920573418
49900	1905.538568	12.39764647	12.39764647	12.39764647	-8997.21621	2313.520699	0.771559346	1.051421499
50000	1931.874603	12.4545004	12.4545004	12.4545004	-8959.68759	2320.693249	0.773951392	0.6853195606
50100	1950.312351	12.4939968	12.4939968	12.4939968	-8875.831818	2289.927281	0.7636909392	0.7107482733
50200	1957.619246	12.50958038	12.50958038	12.50958038	-8855.364014	2334.967348	0.7787118052	0.6285362897
50300	1952.204443	12.49803584	12.49803584	12.49803584	-8772.558552	2330.833549	0.7773331831	0.9309778019
50400	1963.033823	12.52110318	12.52110318	12.52110318	-8731.671288	2362.28793	0.7878232218	0.8563523342
50500	1980.291137	12.55768778	12.55768778	12.55768778	-8700.922015	2401.985063	0.8010622187	0.789836604
50600	1994.5734	12.58780503	12.58780503	12.58780503	-8635.386897	2410.104535	0.8037700634	0.720006747
50700	2002.42924	12.60430952	12.60430952	12.60430952	-8570.45422	2423.866717	0.8083597524	0.8340490153
50800	2002.23975	12.60391192	12.60391192	12.60391192	-8610.877798	2546.190695	0.8491548092	0.6822710029
50900	2006.850555	12.61357937	12.61357937	12.61357937	-8507.486002	2516.400651	0.8392198268	0.9294477604
51000	2030.375839	12.66267554	12.66267554	12.66267554	-8439.413722	2504.478763	0.8352438761	0.6642727256
51100	2042.822126	12.68849709	12.68849709	12.68849709	-8404.835697	2526.440883	0.842568245	0.7031364038
51200	2037.268809	12.67698896	12.67698896	12.67698896	-8357.174113	2539.02258	0.8467642422	0.8022943709
51300	2028.052545	12.65784386	12.65784386	12.65784386	-8397.128425	2633.472407	0.8782632672	0.8613700502
51400	2039.850487	12.68234156	12.68234156	12.68234156	-8352.294631	2618.085692	0.8731317966	0.7673862086
51500	2056.847869	12.71747006	12.71747006	12.71747006	-8313.075836	2593.186163	0.8648278015	0.685808756
51600	2060.778063	12.72556502	12.72556502	12.72556502	-8267.961	2561.735012	0.8543388401	0.7381537075
51700	2053.257685	12.71006639	12.71006639	12.71006639	-8272.736387	2573.33309	0.8582068001	0.8772157504
51800	2054.84818	12.71334737	12.71334737	12.71334737	-8294.500951	2587.469315	0.8629212323	0.7331791779
51900	2060.770309	12.72554906	12.72554906	12.72554906	-8285.800414	2558.8997	0.8533932632	0.706519372
52000	2051.799725	12.70705732	12.70705732	12.70705732	-8287.081004	2539.654164	0.8469748754	0.7792164768
52100	2038.074801	12.67866051	12.67866051	12.67866051	-8333.938785	2558.564122	0.853281348	0.7711646957
52200	2030.104591	12.66211162	12.66211162	12.66211162	-8375.365624	2562.728251	0.8546700854	0.8275211629
52300	2029.412672	12.66067292	12.66067292	12.66067292	-8374.181775	2510.642087	0.8372993453	0.6526499995
52400	2017.219514	12.63526593	12.63526593	12.63526593	-8443.908121	2529.614992	0.8436268108	0.7770271939
52500	2006.245637	12.61231189	12.61231189	12.61231189	-8427.274647	2454.951745	0.8187266117	0.8980067921
52600	2007.435299	12.61480434	12.61480434	12.61480434	-8497.070688	2455.556191	0.8189281945	0.7245338883
52700	2006.765876	12.61340196	12.61340196	12.61340196	-8508.831311	2400.177667	0.8004594522	0.6322167661
52800	1988.584975	12.5751947	12.5751947	12.5751947	-8557.284363	2388.876207	0.7966904141	0.8643373077
52900	1974.225916	12.54485414	12.54485414	12.54485414	-8604.431792	2375.302536	0.7921635937	1.108857569
53000	1992.240453	12.58289535	12.58289535	12.58289535	-8639.675843	2332.627142	0.7779313464	0.6132551385
53100	1979.65417	12.55634123	12.55634123	12.55634123	-8688.026286	2323.434716	0.7748656715	0.6654971026
53200	1950.616059	12.4946453	12.4946453	12.4946453	-8798.102201	2390.544627	0.7972468324	0.8507971843
53300	1943.867777	12.48021997	12.48021997	12.48021997	-8856.171151	2395.494396	0.7988975807	0.7512831618
53400	1955.047072	12.50409907	12.50409907	12.50409907	-8806.729908	2282.746725	0.761296223	0.8134706174
53500	1965.135953	12.52557102	12.52557102	12.52557102	-8804.399585	2228.182768	0.7430991388	0.6522991536
53600	1945.183326	12.48303475	12.48303475	12.48303475	-8911.780363	2306.584787	0.7692462188	0.7725633225
53700	1926.088963	12.44205493	12.44205493	12.44205493	-8920.848509	2292.855077	0.7646673593	0.9150427057
